250000,2.0244522094726562
250000,1.8279025554656982
250000,1.7814326286315918
250000,1.6221730709075928
250000,1.8912012577056885
250000,1.4788200855255127
250000,2.5103650093078613
250000,1.4823024272918701
250000,1.4340548515319824
250000,1.2845757007598877
250000,1.3215792179107666
250000,1.6265759468078613
250000,1.4039595127105713
250000,1.9628486633300781
250000,3.6157174110412598
150000,1.8971710205078125
150000,1.453535795211792
150000,1.0183658599853516
150000,1.6104135513305664
150000,1.008457899093628
150000,1.3488693237304688
150000,1.2165884971618652
150000,1.0320017337799072
150000,0.9052057266235352
150000,0.8900814056396484
150000,1.0911359786987305
150000,1.0611088275909424
150000,0.9662208557128906
150000,0.9354431629180908
150000,0.9309234619140625
50000,1.5226194858551025
50000,0.5523922443389893
50000,0.6913106441497803
50000,0.5997273921966553
50000,0.7593770027160645
50000,0.8037807941436768
50000,0.7407052516937256
50000,0.8090207576751709
50000,0.7636353969573975
50000,0.6037497520446777
50000,0.5831708908081055
50000,1.498136043548584
50000,1.162245750427246
50000,0.562798023223877
50000,0.6697800159454346
20000,5.375805377960205
20000,0.6354696750640869
20000,0.42401838302612305
20000,0.9975295066833496
20000,0.6570568084716797
20000,0.583899736404419
20000,0.9408798217773438
20000,0.5127048492431641
20000,0.5370748043060303
20000,0.8416352272033691
20000,1.1255455017089844
20000,0.5336875915527344
20000,0.9404079914093018
20000,0.7027370929718018
20000,0.5406136512756348
10000,17.739624500274658
10000,1.1624767780303955
10000,0.4448578357696533
10000,0.6956536769866943
10000,0.5721902847290039
10000,0.6436834335327148
10000,0.5098462104797363
10000,0.5369994640350342
10000,0.45685386657714844
10000,0.5994460582733154
10000,0.5348546504974365
10000,0.5838823318481445
10000,0.4020674228668213
10000,0.5987796783447266
10000,0.6510732173919678
